Latitude,Longitude
19.16979987,72.9384645
19.16020736,72.92851794
19.23524398,72.84878861
19.15817805,72.93936685
19.13935921,72.953313
19.14478042,72.93507732
19.15416195,72.93227506
19.14980346,72.92673614
19.14336081,72.92787029
19.13574836,72.92333767
19.12866086,72.93481671
19.11809019,72.95138213
19.11782099,72.93019935
19.23475537,72.86650513
19.11649377,72.92338579
19.13166184,72.90432588
19.11812196,72.91166333
19.10745547,72.91096543
19.10416605,72.91949087
19.08716994,72.93912353
19.09635388,72.91297935
19.09695484,72.90705252
19.09557167,72.90300414
19.08959843,72.89843224
19.23619591,72.87896217
19.08510365,72.90200557
19.08524917,72.91187692
19.07574978,72.90192755
19.07057689,72.91429735
19.06773176,72.92969578
19.05840967,72.94649914
19.06039576,72.92794649
19.06330518,72.92504256
19.06459796,72.92181181
19.06306446,72.91410866
19.22779989,72.86045937
19.057130100000002,72.91837868
19.05460882,72.92653875
19.05065098,72.92930949
19.04722518,72.95234508
19.04310867,72.92753452
19.02790473,72.94183937
19.02169541,72.91752444
19.03744038,72.89960031
19.01947364,72.90415163
19.06820868,72.90173902
19.21785621,72.86865029
19.06325473,72.90458919
19.06070621,72.88988222
19.05687271,72.89646011
19.05323687,72.90766761
19.04734087,72.89657175
19.02349228,72.89012035
19.11912091,72.88960345
19.11165875,72.90031490000001
19.10809167,72.89193524
19.10133201,72.89647142
19.22428904,72.85176463
19.09190889,72.89422183
19.09647747,72.89056869
19.09785447,72.88313488
19.09026358,72.88476143
19.08190495,72.88912509999999
19.07770377,72.8833694
19.08035507,72.87856925
19.070222199999996,72.88118157
19.06544105,72.87353761
19.06419362,72.88559378
19.22758543,72.83771889
19.05522161,72.87781614
19.05655142,72.8733451
19.03966239,72.86176232
19.04503047,72.87330942
19.03371844,72.87640999
19.03163067,72.86998340000001
19.03701656,72.86688015
19.02608111,72.85604444
19.01686841,72.85297136
19.02158742,72.86280204
19.21809604,72.84178183
19.02199733,72.86903982
19.01588824,72.87427239
19.04459639,72.84069001
19.04998176,72.85482172
19.0455352,72.85932108
19.03939091,72.85672222
19.04493343,72.85615859
19.0435141,72.84957484
19.04198449,72.85263239
19.03126582,72.84947456
19.21956625,72.82004255
19.03595166,72.84317656
19.02452726,72.83790499
19.01798394,72.83950492
19.01765518,72.82261908
19.0102646,72.82789488
19.00260587,72.82687879
19.00476264,72.81637633
18.98636741,72.81640390000001
18.99349024,72.82520609
18.98902713,72.82957383
19.21021859,72.81914683
19.25802194,72.84575677
19.01051492,72.84280664
19.00792404,72.85764265
19.00270002,72.84818191
18.99880447,72.83698745
18.99434529,72.84099544
18.99343179,72.84573056
18.98876088,72.8527678
18.98138702,72.83194966
18.98005986,72.84034113
18.97086936,72.84740068
19.20959669,72.83182069
18.96912775,72.83656728
18.9700004,72.82947989
18.97465313,72.82426596
18.96420005,72.82783279
18.97042648,72.80844379
18.97274709,72.81663064
18.96492542,72.821663
18.95992018,72.81511659
18.95453572,72.81969432
18.95391639,72.80043639
19.20912708,72.83662781
18.95836559,72.82841797
18.95146124,72.83018421
18.94729246,72.82496978
18.95935959,72.84109701
18.95229316,72.83849887
18.93573115,72.83522111
18.92132812,72.82090533
18.90646185,72.81414669
19.20821701,72.84599178
19.21159251,72.85933062
19.207898800000002,72.86105926
19.20933203,72.8759618
19.198714300000002,72.88346562
19.19965921,72.87144007
19.19749124,72.86621367
19.19749086,72.85870721
19.25980496,72.86353782
19.20066893,72.84541932
19.20093174,72.83003674
19.20273464,72.79919977
19.19105171,72.81572006
19.19303625,72.82470737
19.19589499,72.84091925
19.19160129,72.85479313
19.18844056,72.86285823
19.18970014,72.87354228
19.19263771,72.87459174
19.253436100000002,72.87391858
19.17845977,72.88398459999999
19.16877766,72.88571799
19.18462125,72.86962312
19.18241852,72.86253663
19.17900545,72.85974629
19.182344600000004,72.85206013
19.18464483,72.84407123
19.18759781,72.83456600000001
19.17793776,72.82223197
19.15909223,72.79972432
19.24690347,72.87129569
19.1726016,72.83687672
19.17168761,72.85744026
19.16667783,72.87212759
19.15079237,72.8769885
19.1576734,72.85309532
19.16285442,72.84411696
19.16698283,72.83875684
19.15868142,72.82648104
19.15306468,72.84378373
19.14480646,72.81259509999998
19.24231002,72.86838648
19.14093778,72.82721777
19.14683202,72.83334432
19.14603973,72.84220755
19.1366574,72.83586724
19.134551300000002,72.84401904
19.12584413,72.84172147
19.11937466,72.84162274
19.1188493,72.83240177
19.12863452,72.82164007
19.10685372,72.82850509
19.24456064,72.86161939
19.10955885,72.84180077
19.09364537,72.83340675
19.13271949,72.8512758
19.13773775,72.86097964
19.13509215,72.87651277
19.11882165,72.88007567
19.12301163,72.87377512
19.13285525,72.86483212
19.13293171,72.85812163
19.12714519,72.8606746
19.252995000000002,72.85493792
19.12009145,72.85234817
19.116702800000002,72.86279569
19.10650712,72.86888118
19.10442574,72.85723408
19.10876616,72.84914227
19.09725066,72.84853582
19.09672391,72.87141199
19.08069999,72.84378661
19.081808399999996,72.84816323
19.08813201,72.85489465
19.24286604,72.85197893
19.07971824,72.86527457
19.07301116,72.85908768
19.06161066,72.86299589
19.06098806,72.85060416
19.07144265,72.84395144
19.06270818,72.84472266
19.05704161,72.84277119
19.08654233,72.83732412
19.07547832,72.83433876
19.07768324,72.82566387
19.23897662,72.80518077
18.92285,72.82682
18.956139999999998,72.84039
18.94915,72.82717
18.963929999999998,72.81111999999999
18.97456,72.83592
18.999879999999997,72.84897
18.99745,72.82228
19.029020000000003,72.86528
19.03388,72.84433
19.089370000000002,72.92416
19.23045,72.83735
19.13349,72.93171
19.17792,72.92313
19.12733,72.83181
19.25411,72.85721
19.04102,72.92484
19.02747,72.88854
19.06942,72.85592
19.11338,72.86425
19.16041,72.85515
19.18733,72.81258000000001
19.20354,72.86236
19.06544,72.83051
19.09035,72.88605
